epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
314,422.835,0.14873,0.18182,0.45455,11.5284,0.00053071,0.00053071,0.00053071
315,423.959,0.03804,0.18182,0.45455,11.5098,0.000529949,0.000529949,0.000529949
316,425.317,0.03163,0.18182,0.45455,11.7396,0.000529187,0.000529187,0.000529187
317,426.442,0.01263,0.18182,0.45455,11.7396,0.000528426,0.000528426,0.000528426
318,427.553,0.20771,0.18182,0.45455,11.5145,0.000527665,0.000527665,0.000527665
319,428.666,0.16401,0.18182,0.45455,11.5693,0.000526903,0.000526903,0.000526903
320,429.757,0.01137,0.18182,0.45455,11.725,0.000526142,0.000526142,0.000526142
321,430.992,0.00164,0.18182,0.45455,11.725,0.000525381,0.000525381,0.000525381
322,432.119,0.14301,0.18182,0.45455,11.5437,0.000524619,0.000524619,0.000524619
323,433.25,0.00953,0.18182,0.45455,11.3839,0.000523858,0.000523858,0.000523858
324,434.362,0.00862,0.18182,0.45455,11.4225,0.000523097,0.000523097,0.000523097
325,435.69,0.04597,0.18182,0.45455,11.4225,0.000522336,0.000522336,0.000522336
326,436.862,0.02016,0.18182,0.45455,11.3058,0.000521574,0.000521574,0.000521574
327,438.033,0.00933,0.18182,0.45455,11.2201,0.000520813,0.000520813,0.000520813
328,439.218,0.09028,0.18182,0.45455,10.8368,0.000520052,0.000520052,0.000520052
329,440.379,0.09627,0.18182,0.45455,10.8368,0.00051929,0.00051929,0.00051929
330,441.568,0.00209,0.18182,0.45455,10.7083,0.000518529,0.000518529,0.000518529
331,442.766,0.02674,0.18182,0.45455,10.7827,0.000517768,0.000517768,0.000517768
332,444.295,0.00098,0.18182,0.45455,10.9234,0.000517006,0.000517006,0.000517006
333,445.438,0.05109,0.18182,0.45455,10.9234,0.000516245,0.000516245,0.000516245
334,447.58,0.01365,0.18182,0.45455,10.8622,0.000515484,0.000515484,0.000515484
335,448.775,0.01356,0.18182,0.45455,10.7875,0.000514722,0.000514722,0.000514722
336,450.029,0.00393,0.18182,0.45455,10.749,0.000513961,0.000513961,0.000513961
337,451.668,0.00796,0.18182,0.45455,10.749,0.0005132,0.0005132,0.0005132
338,452.903,0.02563,0.18182,0.45455,10.7534,0.000512439,0.000512439,0.000512439
339,454.175,0.04208,0.18182,0.45455,10.5908,0.000511677,0.000511677,0.000511677
340,455.395,0.01379,0.18182,0.45455,10.7277,0.000510916,0.000510916,0.000510916
341,456.483,0.0369,0.18182,0.45455,10.7277,0.000510155,0.000510155,0.000510155
342,457.931,0.04027,0.18182,0.45455,10.6065,0.000509393,0.000509393,0.000509393
343,459.141,0.01925,0.18182,0.45455,10.7102,0.000508632,0.000508632,0.000508632
344,460.256,0.03311,0.18182,0.45455,10.8057,0.000507871,0.000507871,0.000507871
345,461.355,0.00267,0.18182,0.45455,10.8057,0.000507109,0.000507109,0.000507109
346,462.552,0.06177,0.18182,0.45455,10.752,0.000506348,0.000506348,0.000506348
347,463.73,0.0101,0.18182,0.45455,10.6903,0.000505587,0.000505587,0.000505587
348,464.912,0.15544,0.18182,0.45455,10.8335,0.000504825,0.000504825,0.000504825
349,466.07,0.07603,0.18182,0.45455,10.8335,0.000504064,0.000504064,0.000504064
350,467.422,0.07233,0.18182,0.45455,10.995,0.000503303,0.000503303,0.000503303
351,468.591,0.00927,0.18182,0.45455,10.9188,0.000502541,0.000502541,0.000502541
352,469.77,0.00394,0.18182,0.45455,11.2177,0.00050178,0.00050178,0.00050178
353,470.944,0.0018,0.18182,0.45455,11.2177,0.000501019,0.000501019,0.000501019
354,472.461,0.00576,0.18182,0.45455,11.1782,0.000500258,0.000500258,0.000500258
355,473.698,0.00614,0.18182,0.45455,11.3103,0.000499496,0.000499496,0.000499496
356,474.905,0.28035,0.18182,0.45455,11.0809,0.000498735,0.000498735,0.000498735
357,476.074,0.18201,0.18182,0.45455,11.0809,0.000497974,0.000497974,0.000497974
358,477.328,0.01152,0.18182,0.45455,11.1928,0.000497212,0.000497212,0.000497212
359,479.885,0.0095,0.18182,0.45455,10.9749,0.000496451,0.000496451,0.000496451
360,481.109,0.37373,0.18182,0.45455,10.8988,0.00049569,0.00049569,0.00049569
361,482.305,0.0199,0.18182,0.45455,10.8988,0.000494928,0.000494928,0.000494928
362,483.517,0.00687,0.18182,0.45455,10.9317,0.000494167,0.000494167,0.000494167
363,484.966,0.01626,0.18182,0.45455,10.841,0.000493406,0.000493406,0.000493406
364,486.281,0.09375,0.18182,0.45455,10.9514,0.000492644,0.000492644,0.000492644
365,487.453,0.00715,0.18182,0.45455,10.9514,0.000491883,0.000491883,0.000491883
366,488.569,0.00848,0.18182,0.45455,10.9827,0.000491122,0.000491122,0.000491122
367,489.672,0.04299,0.18182,0.45455,11.0939,0.000490361,0.000490361,0.000490361
368,490.808,0.08714,0.18182,0.45455,11.2189,0.000489599,0.000489599,0.000489599
369,492.283,0.0234,0.18182,0.45455,11.2189,0.000488838,0.000488838,0.000488838
370,493.41,0.00416,0.18182,0.45455,11.1285,0.000488077,0.000488077,0.000488077
371,494.629,0.00181,0.18182,0.45455,11.1768,0.000487315,0.000487315,0.000487315
372,495.84,0.00568,0.18182,0.45455,11.3467,0.000486554,0.000486554,0.000486554
373,496.985,0.01492,0.18182,0.45455,11.3467,0.000485793,0.000485793,0.000485793
374,498.151,0.00209,0.18182,0.45455,11.5949,0.000485031,0.000485031,0.000485031
375,499.562,0.12753,0.18182,0.45455,11.4443,0.00048427,0.00048427,0.00048427
376,500.746,0.00728,0.18182,0.45455,11.6565,0.000483509,0.000483509,0.000483509
377,502.248,0.00871,0.18182,0.45455,11.6565,0.000482747,0.000482747,0.000482747
378,503.5,0.0036,0.18182,0.45455,11.6968,0.000481986,0.000481986,0.000481986
379,504.713,0.00154,0.18182,0.45455,11.4349,0.000481225,0.000481225,0.000481225
380,505.909,0.01632,0.18182,0.45455,11.3559,0.000480464,0.000480464,0.000480464
381,507.091,0.00673,0.18182,0.45455,11.3559,0.000479702,0.000479702,0.000479702
382,508.531,0.0037,0.18182,0.45455,11.3942,0.000478941,0.000478941,0.000478941
383,509.702,0.02421,0.18182,0.45455,11.2074,0.00047818,0.00047818,0.00047818
384,510.918,0.10018,0.18182,0.45455,11.5628,0.000477418,0.000477418,0.000477418
385,513.006,0.00499,0.18182,0.45455,11.5628,0.000476657,0.000476657,0.000476657
386,514.469,0.00839,0.18182,0.45455,11.5769,0.000475896,0.000475896,0.000475896
387,515.938,0.01245,0.18182,0.45455,11.5022,0.000475134,0.000475134,0.000475134
388,517.149,0.00422,0.18182,0.45455,11.5781,0.000474373,0.000474373,0.000474373
389,518.344,0.33741,0.18182,0.45455,11.5781,0.000473612,0.000473612,0.000473612
390,519.547,0.32429,0.18182,0.45455,11.5582,0.00047285,0.00047285,0.00047285
391,520.699,0.00287,0.18182,0.45455,11.8382,0.000472089,0.000472089,0.000472089
392,521.821,0.01699,0.18182,0.45455,11.8696,0.000471328,0.000471328,0.000471328
393,523.522,0.00897,0.18182,0.45455,11.8696,0.000470566,0.000470566,0.000470566
394,524.653,0.00489,0.18182,0.45455,11.8401,0.000469805,0.000469805,0.000469805
395,525.767,0.02869,0.18182,0.45455,11.7884,0.000469044,0.000469044,0.000469044
396,526.934,0.00612,0.18182,0.45455,11.7512,0.000468283,0.000468283,0.000468283
397,528.12,0.00349,0.18182,0.45455,11.7512,0.000467521,0.000467521,0.000467521
398,529.406,0.11212,0.18182,0.45455,11.7,0.00046676,0.00046676,0.00046676
399,530.708,0.01028,0.18182,0.45455,11.5943,0.000465999,0.000465999,0.000465999
400,531.889,0.07211,0.18182,0.45455,11.8584,0.000465237,0.000465237,0.000465237
401,533.02,0.02206,0.18182,0.45455,11.8584,0.000464476,0.000464476,0.000464476
402,534.179,0.01882,0.18182,0.45455,11.8547,0.000463715,0.000463715,0.000463715
403,535.414,0.0834,0.18182,0.45455,11.7533,0.000462953,0.000462953,0.000462953
404,536.619,0.01054,0.18182,0.45455,11.8295,0.000462192,0.000462192,0.000462192
405,538.167,0.01334,0.18182,0.45455,11.8295,0.000461431,0.000461431,0.000461431
406,539.356,0.00704,0.18182,0.45455,11.8454,0.000460669,0.000460669,0.000460669
407,540.549,0.0218,0.18182,0.45455,11.6944,0.000459908,0.000459908,0.000459908
408,541.744,0.01053,0.18182,0.45455,11.7439,0.000459147,0.000459147,0.000459147
409,542.911,0.43707,0.18182,0.45455,11.7439,0.000458386,0.000458386,0.000458386
410,544.255,0.00305,0.18182,0.45455,11.9276,0.000457624,0.000457624,0.000457624
411,546.466,0.0065,0.18182,0.45455,11.8819,0.000456863,0.000456863,0.000456863
412,547.697,0.02828,0.18182,0.45455,11.9198,0.000456102,0.000456102,0.000456102
413,548.866,0.005,0.18182,0.45455,11.9198,0.00045534,0.00045534,0.00045534
414,550.09,0.00224,0.18182,0.45455,11.7106,0.000454579,0.000454579,0.000454579
415,551.317,0.00126,0.18182,0.54545,11.8734,0.000453818,0.000453818,0.000453818
416,552.685,0.00233,0.18182,0.45455,11.9875,0.000453056,0.000453056,0.000453056
417,554.102,0.00384,0.18182,0.45455,11.9875,0.000452295,0.000452295,0.000452295
418,555.197,0.01171,0.18182,0.45455,11.9391,0.000451534,0.000451534,0.000451534
419,556.326,0.00895,0.18182,0.45455,11.7553,0.000450772,0.000450772,0.000450772
420,557.433,0.01034,0.18182,0.45455,12.012,0.000450011,0.000450011,0.000450011
421,558.74,0.0125,0.18182,0.45455,12.012,0.00044925,0.00044925,0.00044925
422,559.909,0.00957,0.18182,0.45455,12.031,0.000448488,0.000448488,0.000448488
423,561.094,0.00247,0.18182,0.45455,11.9592,0.000447727,0.000447727,0.000447727
424,562.455,0.14719,0.18182,0.54545,12.1035,0.000446966,0.000446966,0.000446966
425,563.607,0.00292,0.18182,0.54545,12.1035,0.000446205,0.000446205,0.000446205
426,565.008,0.01994,0.18182,0.54545,12.1489,0.000445443,0.000445443,0.000445443
427,566.172,0.00536,0.18182,0.54545,11.8621,0.000444682,0.000444682,0.000444682
428,567.343,0.01871,0.18182,0.45455,11.9605,0.000443921,0.000443921,0.000443921
429,568.501,0.00219,0.18182,0.45455,11.9605,0.000443159,0.000443159,0.000443159
430,569.715,0.04374,0.18182,0.45455,11.8354,0.000442398,0.000442398,0.000442398
431,570.88,0.00396,0.18182,0.45455,11.9087,0.000441637,0.000441637,0.000441637
432,572.623,0.04425,0.18182,0.45455,11.9623,0.000440875,0.000440875,0.000440875
433,573.818,0.02357,0.18182,0.45455,11.9623,0.000440114,0.000440114,0.000440114
434,575.233,0.00286,0.18182,0.45455,11.9065,0.000439353,0.000439353,0.000439353
435,576.416,0.00397,0.18182,0.45455,11.7357,0.000438591,0.000438591,0.000438591
436,577.611,0.05889,0.18182,0.45455,11.6682,0.00043783,0.00043783,0.00043783
437,579.774,0.0105,0.18182,0.45455,11.6682,0.000437069,0.000437069,0.000437069
438,580.993,0.00355,0.18182,0.45455,11.7501,0.000436308,0.000436308,0.000436308
439,582.18,0.00696,0.18182,0.45455,11.7056,0.000435546,0.000435546,0.000435546
440,583.856,0.17371,0.18182,0.54545,11.6972,0.000434785,0.000434785,0.000434785
441,585.276,0.00089,0.18182,0.54545,11.6972,0.000434024,0.000434024,0.000434024
442,586.47,0.00255,0.18182,0.45455,11.6713,0.000433262,0.000433262,0.000433262
443,587.873,0.01261,0.18182,0.45455,11.5734,0.000432501,0.000432501,0.000432501
444,589.006,0.00667,0.18182,0.45455,11.4249,0.00043174,0.00043174,0.00043174
445,590.103,0.41172,0.18182,0.45455,11.4249,0.000430978,0.000430978,0.000430978
446,591.215,0.00434,0.18182,0.45455,11.6415,0.000430217,0.000430217,0.000430217
447,592.691,0.02269,0.18182,0.45455,11.7046,0.000429456,0.000429456,0.000429456
448,593.933,0.0282,0.18182,0.45455,11.7619,0.000428694,0.000428694,0.000428694
449,595.114,0.23796,0.18182,0.45455,11.7619,0.000427933,0.000427933,0.000427933
450,596.265,0.03805,0.18182,0.45455,11.7225,0.000427172,0.000427172,0.000427172
451,597.443,0.00153,0.18182,0.45455,11.5743,0.000426411,0.000426411,0.000426411
452,598.882,0.00166,0.18182,0.45455,11.4513,0.000425649,0.000425649,0.000425649
453,600.043,0.02528,0.18182,0.45455,11.4513,0.000424888,0.000424888,0.000424888
454,601.281,0.26617,0.18182,0.45455,11.287,0.000424127,0.000424127,0.000424127
455,602.479,0.00229,0.18182,0.45455,11.3487,0.000423365,0.000423365,0.000423365
456,603.947,0.07592,0.18182,0.45455,11.2617,0.000422604,0.000422604,0.000422604
457,605.396,0.22669,0.18182,0.45455,11.2617,0.000421843,0.000421843,0.000421843
458,606.593,0.09294,0.18182,0.45455,11.2972,0.000421081,0.000421081,0.000421081
459,607.767,0.09522,0.18182,0.54545,11.2663,0.00042032,0.00042032,0.00042032
460,608.958,0.3517,0.18182,0.54545,11.3825,0.000419559,0.000419559,0.000419559
461,610.131,0.01213,0.18182,0.54545,11.3825,0.000418797,0.000418797,0.000418797
462,611.332,0.0068,0.18182,0.54545,11.4184,0.000418036,0.000418036,0.000418036
463,613.66,0.03161,0.18182,0.63636,11.1607,0.000417275,0.000417275,0.000417275
464,614.874,0.00572,0.18182,0.54545,11.1393,0.000416513,0.000416513,0.000416513
465,616.256,0.00776,0.18182,0.54545,11.1393,0.000415752,0.000415752,0.000415752
466,617.484,0.00692,0.18182,0.54545,11.0942,0.000414991,0.000414991,0.000414991
467,618.665,0.01807,0.18182,0.63636,10.9014,0.00041423,0.00041423,0.00041423
468,619.82,0.00507,0.18182,0.54545,11.0814,0.000413468,0.000413468,0.000413468
469,620.891,0.18558,0.18182,0.54545,11.0814,0.000412707,0.000412707,0.000412707
470,622.013,0.0035,0.18182,0.45455,10.9035,0.000411946,0.000411946,0.000411946
471,623.294,0.09324,0.18182,0.54545,10.8857,0.000411184,0.000411184,0.000411184
472,624.42,0.00096,0.18182,0.54545,10.8833,0.000410423,0.000410423,0.000410423
473,625.53,0.00639,0.18182,0.54545,10.8833,0.000409662,0.000409662,0.000409662
474,626.756,0.01406,0.18182,0.54545,10.7147,0.0004089,0.0004089,0.0004089
475,627.923,0.00779,0.18182,0.54545,10.7144,0.000408139,0.000408139,0.000408139
476,629.499,0.07701,0.18182,0.54545,10.7232,0.000407378,0.000407378,0.000407378
477,630.669,0.00337,0.18182,0.54545,10.7232,0.000406616,0.000406616,0.000406616
478,631.84,0.00238,0.18182,0.54545,10.5973,0.000405855,0.000405855,0.000405855
479,633.215,0.00174,0.18182,0.54545,10.4995,0.000405094,0.000405094,0.000405094
480,634.527,0.18372,0.18182,0.54545,10.5337,0.000404333,0.000404333,0.000404333
481,635.83,0.06689,0.18182,0.54545,10.5337,0.000403571,0.000403571,0.000403571
482,637.001,0.01101,0.18182,0.54545,10.5334,0.00040281,0.00040281,0.00040281
483,638.173,0.00611,0.18182,0.54545,10.4972,0.000402049,0.000402049,0.000402049
484,639.38,0.00172,0.18182,0.63636,10.3595,0.000401287,0.000401287,0.000401287
485,640.535,0.0074,0.18182,0.63636,10.3595,0.000400526,0.000400526,0.000400526
486,641.709,0.00332,0.18182,0.63636,10.3455,0.000399765,0.000399765,0.000399765
487,642.89,0.01007,0.18182,0.54545,10.4409,0.000399003,0.000399003,0.000399003
488,644.252,0.00926,0.18182,0.54545,10.4531,0.000398242,0.000398242,0.000398242
489,646.391,0.0162,0.18182,0.54545,10.4531,0.000397481,0.000397481,0.000397481
490,647.572,0.079,0.18182,0.54545,10.3399,0.000396719,0.000396719,0.000396719
491,648.749,0.00552,0.18182,0.63636,10.3857,0.000395958,0.000395958,0.000395958
492,649.928,0.0061,0.18182,0.54545,10.4829,0.000395197,0.000395197,0.000395197
493,651.128,0.00211,0.18182,0.54545,10.4829,0.000394435,0.000394435,0.000394435
494,652.352,0.03057,0.18182,0.54545,10.5216,0.000393674,0.000393674,0.000393674
495,653.72,0.04568,0.18182,0.54545,10.5344,0.000392913,0.000392913,0.000392913
496,654.84,0.12258,0.18182,0.54545,10.5601,0.000392152,0.000392152,0.000392152
497,656.095,0.13977,0.18182,0.54545,10.5601,0.00039139,0.00039139,0.00039139
498,657.309,0.00356,0.18182,0.54545,10.6223,0.000390629,0.000390629,0.000390629
499,658.746,0.00576,0.18182,0.54545,10.6014,0.000389868,0.000389868,0.000389868
500,659.946,0.00396,0.18182,0.54545,10.4992,0.000389106,0.000389106,0.000389106
501,661.094,0.06432,0.18182,0.54545,10.4992,0.000388345,0.000388345,0.000388345
502,662.213,0.28018,0.18182,0.54545,10.5474,0.000387584,0.000387584,0.000387584
503,663.359,0.00245,0.18182,0.54545,10.6886,0.000386822,0.000386822,0.000386822
504,664.685,0.03005,0.18182,0.54545,10.8347,0.000386061,0.000386061,0.000386061
505,666.496,0.01882,0.18182,0.54545,10.8347,0.0003853,0.0003853,0.0003853
506,667.798,0.02958,0.18182,0.54545,10.8672,0.000384538,0.000384538,0.000384538
507,669.01,0.0062,0.18182,0.54545,10.8149,0.000383777,0.000383777,0.000383777
508,670.358,0.00755,0.18182,0.54545,10.8141,0.000383016,0.000383016,0.000383016
509,671.541,0.0218,0.18182,0.54545,10.8141,0.000382255,0.000382255,0.000382255
510,672.911,0.00186,0.18182,0.54545,10.8028,0.000381493,0.000381493,0.000381493
511,674.101,0.01052,0.18182,0.54545,10.9731,0.000380732,0.000380732,0.000380732
512,675.327,0.02639,0.18182,0.54545,10.8442,0.000379971,0.000379971,0.000379971
513,676.503,0.09709,0.18182,0.54545,10.8442,0.000379209,0.000379209,0.000379209
514,677.7,0.02067,0.18182,0.54545,10.9717,0.000378448,0.000378448,0.000378448
515,680.134,0.01381,0.18182,0.54545,10.9326,0.000377687,0.000377687,0.000377687
516,681.336,0.00618,0.18182,0.54545,10.8118,0.000376925,0.000376925,0.000376925
517,682.501,0.01881,0.18182,0.54545,10.8118,0.000376164,0.000376164,0.000376164
518,683.728,0.00602,0.18182,0.54545,10.9457,0.000375403,0.000375403,0.000375403
519,685.09,0.00452,0.18182,0.54545,10.9955,0.000374641,0.000374641,0.000374641
520,686.672,0.11634,0.18182,0.54545,11.2438,0.00037388,0.00037388,0.00037388
521,687.768,0.74814,0.18182,0.54545,11.2438,0.000373119,0.000373119,0.000373119
522,688.902,0.00175,0.18182,0.54545,11.4082,0.000372357,0.000372357,0.000372357
523,690.044,0.52074,0.18182,0.54545,11.482,0.000371596,0.000371596,0.000371596
524,691.256,0.0006,0.18182,0.54545,11.6685,0.000370835,0.000370835,0.000370835
525,692.453,0.00798,0.18182,0.54545,11.6685,0.000370074,0.000370074,0.000370074
526,693.65,0.02499,0.18182,0.54545,11.68,0.000369312,0.000369312,0.000369312
527,695.332,0.00117,0.18182,0.54545,11.8114,0.000368551,0.000368551,0.000368551
528,696.526,0.00124,0.18182,0.54545,11.6918,0.00036779,0.00036779,0.00036779
529,697.705,0.01187,0.18182,0.54545,11.6918,0.000367028,0.000367028,0.000367028
530,698.911,0.00229,0.18182,0.54545,11.7402,0.000366267,0.000366267,0.000366267
531,700.138,0.06578,0.18182,0.54545,11.5719,0.000365506,0.000365506,0.000365506
532,701.358,0.00101,0.18182,0.54545,11.507,0.000364744,0.000364744,0.000364744
533,702.531,0.00238,0.18182,0.54545,11.507,0.000363983,0.000363983,0.000363983
534,703.735,0.0066,0.18182,0.54545,11.608,0.000363222,0.000363222,0.000363222
535,704.901,0.00398,0.18182,0.54545,11.5572,0.00036246,0.00036246,0.00036246
536,706.089,0.00825,0.18182,0.63636,11.5358,0.000361699,0.000361699,0.000361699
537,707.553,0.00559,0.18182,0.63636,11.5358,0.000360938,0.000360938,0.000360938
538,708.771,0.01201,0.18182,0.63636,11.3712,0.000360177,0.000360177,0.000360177
539,709.964,0.0022,0.18182,0.63636,11.2678,0.000359415,0.000359415,0.000359415
540,711.139,0.02432,0.18182,0.63636,11.4223,0.000358654,0.000358654,0.000358654
541,713.605,0.01259,0.18182,0.63636,11.4223,0.000357893,0.000357893,0.000357893
542,714.801,0.00197,0.18182,0.63636,11.271,0.000357131,0.000357131,0.000357131
543,716.014,0.02018,0.18182,0.63636,11.3696,0.00035637,0.00035637,0.00035637
544,717.222,0.00495,0.18182,0.63636,11.4373,0.000355609,0.000355609,0.000355609
545,718.609,0.02909,0.18182,0.63636,11.4373,0.000354847,0.000354847,0.000354847
546,719.952,0.01681,0.18182,0.63636,11.3983,0.000354086,0.000354086,0.000354086
547,721.042,0.02469,0.18182,0.54545,11.415,0.000353325,0.000353325,0.000353325
548,722.162,0.00178,0.18182,0.54545,11.3141,0.000352563,0.000352563,0.000352563
549,723.296,0.02797,0.18182,0.54545,11.3141,0.000351802,0.000351802,0.000351802
550,724.731,0.00654,0.18182,0.54545,11.2869,0.000351041,0.000351041,0.000351041
551,726.205,0.00288,0.18182,0.63636,11.3863,0.00035028,0.00035028,0.00035028
552,727.32,0.00201,0.18182,0.63636,11.8668,0.000349518,0.000349518,0.000349518
553,728.417,0.02639,0.18182,0.63636,11.8668,0.000348757,0.000348757,0.000348757
554,729.586,0.00084,0.18182,0.54545,11.7967,0.000347996,0.000347996,0.000347996
555,730.803,0.01888,0.18182,0.54545,11.6974,0.000347234,0.000347234,0.000347234
556,732.055,0.0033,0.18182,0.54545,11.7091,0.000346473,0.000346473,0.000346473
557,733.645,0.00136,0.18182,0.54545,11.7091,0.000345712,0.000345712,0.000345712
558,734.845,0.00111,0.18182,0.54545,11.7029,0.00034495,0.00034495,0.00034495
559,736.024,0.00355,0.18182,0.54545,11.7692,0.000344189,0.000344189,0.000344189
560,737.178,0.0017,0.18182,0.54545,11.89,0.000343428,0.000343428,0.000343428
561,738.381,0.00133,0.18182,0.54545,11.89,0.000342666,0.000342666,0.000342666
562,739.809,0.11793,0.18182,0.54545,11.9435,0.000341905,0.000341905,0.000341905
563,741.035,0.00308,0.18182,0.54545,12.0035,0.000341144,0.000341144,0.000341144
564,742.238,0.0007,0.18182,0.54545,11.9643,0.000340382,0.000340382,0.000340382
565,743.397,0.01505,0.18182,0.54545,11.9643,0.000339621,0.000339621,0.000339621
566,745.864,0.06023,0.18182,0.54545,11.8403,0.00033886,0.00033886,0.00033886
567,747.123,0.00332,0.18182,0.45455,11.5483,0.000338099,0.000338099,0.000338099
568,748.302,0.00652,0.18182,0.54545,11.6272,0.000337337,0.000337337,0.000337337
569,749.492,0.00089,0.18182,0.54545,11.6272,0.000336576,0.000336576,0.000336576
570,750.683,0.00083,0.18182,0.45455,11.5848,0.000335815,0.000335815,0.000335815
571,751.839,0.00951,0.18182,0.45455,11.7324,0.000335053,0.000335053,0.000335053
572,753.174,0.0006,0.18182,0.54545,11.9493,0.000334292,0.000334292,0.000334292
573,754.294,0.0167,0.18182,0.54545,11.9493,0.000333531,0.000333531,0.000333531
574,755.67,0.0003,0.18182,0.54545,11.8921,0.000332769,0.000332769,0.000332769
575,756.974,0.00397,0.18182,0.54545,11.9632,0.000332008,0.000332008,0.000332008
576,758.2,0.39462,0.18182,0.63636,11.8837,0.000331247,0.000331247,0.000331247
577,759.379,0.00095,0.18182,0.63636,11.8837,0.000330485,0.000330485,0.000330485
578,760.481,0.04645,0.18182,0.54545,11.9053,0.000329724,0.000329724,0.000329724
579,761.808,0.09332,0.18182,0.45455,11.9733,0.000328963,0.000328963,0.000328963
580,763.015,0.00106,0.18182,0.54545,11.8182,0.000328202,0.000328202,0.000328202
581,764.197,0.02282,0.18182,0.54545,11.8182,0.00032744,0.00032744,0.00032744
582,765.424,0.00597,0.18182,0.45455,11.7977,0.000326679,0.000326679,0.000326679
583,766.621,0.00617,0.18182,0.45455,11.8447,0.000325918,0.000325918,0.000325918
584,768.032,0.03839,0.18182,0.45455,11.8599,0.000325156,0.000325156,0.000325156
585,769.134,0.0029,0.18182,0.45455,11.8599,0.000324395,0.000324395,0.000324395
586,770.307,0.00275,0.18182,0.45455,11.7247,0.000323634,0.000323634,0.000323634
587,771.527,0.04792,0.18182,0.54545,11.8386,0.000322872,0.000322872,0.000322872
588,773.175,0.00183,0.18182,0.54545,11.8483,0.000322111,0.000322111,0.000322111
589,774.392,0.00206,0.18182,0.54545,11.8483,0.00032135,0.00032135,0.00032135
590,775.593,0.00108,0.18182,0.54545,11.8681,0.000320588,0.000320588,0.000320588
591,776.896,0.00175,0.18182,0.54545,11.7454,0.000319827,0.000319827,0.000319827
592,779.053,0.00367,0.18182,0.54545,12.0241,0.000319066,0.000319066,0.000319066
593,780.264,0.0098,0.18182,0.54545,12.0241,0.000318304,0.000318304,0.000318304
594,781.472,0.00444,0.18182,0.54545,11.901,0.000317543,0.000317543,0.000317543
595,782.697,0.00539,0.18182,0.54545,11.9115,0.000316782,0.000316782,0.000316782
596,784.172,0.06337,0.18182,0.54545,12.0438,0.000316021,0.000316021,0.000316021
597,785.409,0.02924,0.18182,0.54545,12.0438,0.000315259,0.000315259,0.000315259
598,786.911,0.01561,0.18182,0.54545,12.232,0.000314498,0.000314498,0.000314498
599,788.07,0.00203,0.18182,0.54545,12.1784,0.000313737,0.000313737,0.000313737
600,789.269,0.0143,0.18182,0.54545,12.3787,0.000312975,0.000312975,0.000312975
601,790.46,0.00042,0.18182,0.54545,12.3787,0.000312214,0.000312214,0.000312214
602,791.65,0.02442,0.18182,0.54545,12.3735,0.000311453,0.000311453,0.000311453
603,792.811,0.00358,0.18182,0.54545,12.3997,0.000310691,0.000310691,0.000310691
604,794.01,0.0008,0.18182,0.54545,12.2445,0.00030993,0.00030993,0.00030993
605,795.19,0.03184,0.18182,0.54545,12.2445,0.000309169,0.000309169,0.000309169
606,796.351,0.0022,0.18182,0.54545,12.315,0.000308407,0.000308407,0.000308407
607,797.861,0.0443,0.18182,0.54545,12.206,0.000307646,0.000307646,0.000307646
608,799.098,0.00715,0.18182,0.54545,12.4692,0.000306885,0.000306885,0.000306885
609,800.286,0.00469,0.18182,0.54545,12.4692,0.000306124,0.000306124,0.000306124
610,801.408,0.00535,0.18182,0.54545,12.4641,0.000305362,0.000305362,0.000305362
611,802.825,0.01483,0.18182,0.54545,12.3638,0.000304601,0.000304601,0.000304601
612,803.979,0.00163,0.18182,0.54545,12.2815,0.00030384,0.00030384,0.00030384
613,805.141,0.00577,0.18182,0.54545,12.2815,0.000303078,0.000303078,0.000303078
614,806.339,0.0028,0.18182,0.54545,12.1877,0.000302317,0.000302317,0.000302317
615,807.567,0.00174,0.18182,0.54545,12.1744,0.000301556,0.000301556,0.000301556
616,809.064,0.0105,0.18182,0.54545,12.059,0.000300794,0.000300794,0.000300794
617,810.222,0.00686,0.18182,0.54545,12.059,0.000300033,0.000300033,0.000300033
618,812.213,0.01144,0.18182,0.54545,12.0119,0.000299272,0.000299272,0.000299272
619,813.434,0.01006,0.18182,0.54545,12.0349,0.00029851,0.00029851,0.00029851
620,814.669,0.00033,0.18182,0.63636,12.0025,0.000297749,0.000297749,0.000297749
621,816.02,0.0042,0.18182,0.63636,12.0025,0.000296988,0.000296988,0.000296988
622,817.334,0.00174,0.18182,0.63636,11.9567,0.000296226,0.000296226,0.000296226
623,818.49,0.00534,0.18182,0.54545,11.8663,0.000295465,0.000295465,0.000295465
624,819.657,0.00058,0.18182,0.54545,12.0955,0.000294704,0.000294704,0.000294704
625,820.762,0.00147,0.18182,0.54545,12.0955,0.000293943,0.000293943,0.000293943
626,821.991,0.00247,0.18182,0.54545,12.2762,0.000293181,0.000293181,0.000293181
627,823.214,0.00663,0.18182,0.54545,12.0898,0.00029242,0.00029242,0.00029242
628,824.431,0.03397,0.18182,0.63636,12.2006,0.000291659,0.000291659,0.000291659
629,825.618,0.00315,0.18182,0.63636,12.2006,0.000290897,0.000290897,0.000290897
630,827.063,0.05097,0.18182,0.54545,12.3854,0.000290136,0.000290136,0.000290136
